id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
8587856,2010-10-02 14:02:00,1195.0,3219.0,$70.88,Swipe Transaction,27601.0,Rochester,MN,55904.0,7538.0,
8123369,2010-06-12 09:11:00,1391.0,4107.0,$35.39,Online Transaction,39021.0,ONLINE,,,4784.0,
9606647,2011-05-31 13:20:00,944.0,2828.0,$0.65,Swipe Transaction,35784.0,Palos Verdes Peninsula,CA,90274.0,7542.0,
7888736,2010-04-15 08:40:00,480.0,3388.0,$96.00,Swipe Transaction,59935.0,Walnut Creek,CA,94598.0,5499.0,
8969162,2011-01-01 14:02:00,732.0,4759.0,$143.90,Swipe Transaction,80310.0,Wichita,KS,67204.0,5912.0,
9634879,2011-06-07 07:47:00,32.0,3475.0,$8.50,Swipe Transaction,59935.0,Greensburg,PA,15601.0,5499.0,
9119513,2011-02-06 08:54:00,1651.0,3450.0,$53.82,Online Transaction,39021.0,ONLINE,,,4784.0,
8135369,2010-06-15 07:28:00,1104.0,5766.0,$-84.00,Swipe Transaction,61195.0,Pompano Beach,FL,33060.0,5541.0,
8284133,2010-07-21 11:06:00,597.0,2532.0,$58.94,Swipe Transaction,43293.0,San Francisco,CA,94131.0,5499.0,
9351793,2011-04-01 20:40:00,293.0,4260.0,$8.39,Online Transaction,9932.0,ONLINE,,,5311.0,
9529258,2011-05-13 10:09:00,374.0,2569.0,$67.74,Swipe Transaction,24193.0,Sacramento,CA,95823.0,4900.0,
8332859,2010-08-02 08:27:00,37.0,1230.0,$-94.00,Swipe Transaction,26810.0,Hastings,NY,13076.0,5541.0,
8375052,2010-08-12 09:20:00,1976.0,1171.0,$34.49,Swipe Transaction,20561.0,Elkridge,MD,21075.0,5912.0,
9008544,2011-01-10 22:30:00,428.0,3842.0,$31.57,Swipe Transaction,78454.0,Manchester,NH,3104.0,5812.0,
9798560,2011-07-14 20:58:00,1066.0,1126.0,$100.00,Swipe Transaction,27092.0,Newtown,PA,18940.0,4829.0,
9372539,2011-04-06 16:42:00,68.0,27.0,$60.00,Swipe Transaction,27092.0,Cedarburg,WI,53012.0,4829.0,
7961017,2010-05-03 10:26:00,1654.0,1200.0,$15.51,Swipe Transaction,94328.0,Newport,RI,2840.0,5411.0,
8240370,2010-07-10 18:21:00,359.0,2489.0,$-452.00,Swipe Transaction,52923.0,Saint Louis,MO,63123.0,3504.0,
8555354,2010-09-24 15:39:00,1787.0,4645.0,$114.94,Swipe Transaction,96049.0,Lexington,KY,40509.0,5541.0,
8038489,2010-05-22 11:26:00,252.0,3675.0,$70.02,Swipe Transaction,95863.0,Butler,OH,44822.0,5621.0,
7698316,2010-02-26 13:21:00,1485.0,4736.0,$19.10,Swipe Transaction,75781.0,Naples,TX,75568.0,5411.0,
7707375,2010-02-28 19:48:00,1145.0,5444.0,$16.27,Online Transaction,18563.0,ONLINE,,,4121.0,
8257181,2010-07-14 18:28:00,1581.0,5541.0,$63.03,Swipe Transaction,26643.0,Ellisville,MS,39437.0,5812.0,
9733177,2011-06-29 19:16:00,1082.0,3308.0,$40.00,Swipe Transaction,27092.0,Fresno,CA,93710.0,4829.0,
9396279,2011-04-12 10:08:00,488.0,5413.0,$129.63,Swipe Transaction,50783.0,Ingleside,TX,78362.0,5411.0,
9194493,2011-02-23 21:22:00,241.0,4506.0,$68.38,Swipe Transaction,98648.0,Rockingham,NC,28379.0,5814.0,Insufficient Balance
7979713,2010-05-07 21:23:00,782.0,2216.0,$61.43,Swipe Transaction,67570.0,Sylvania,OH,43560.0,5311.0,
7725070,2010-03-05 08:25:00,1511.0,3357.0,$39.77,Swipe Transaction,82497.0,Madison,WI,53716.0,5211.0,
9481528,2011-05-02 08:53:00,1096.0,5225.0,$134.07,Swipe Transaction,60569.0,Syracuse,NY,13219.0,5300.0,
7974441,2010-05-06 13:33:00,503.0,2513.0,$41.93,Swipe Transaction,70024.0,Chicago,IL,60629.0,7349.0,
7521899,2010-01-12 20:15:00,371.0,3453.0,$95.65,Swipe Transaction,78454.0,Richmond,VA,23226.0,5812.0,
8957761,2010-12-29 19:56:00,1849.0,5904.0,$26.06,Swipe Transaction,86845.0,Tacoma,WA,98445.0,4900.0,
8288834,2010-07-22 12:20:00,13.0,2109.0,$51.84,Swipe Transaction,69956.0,Shepherdsville,KY,40165.0,5310.0,
9355654,2011-04-02 20:07:00,1896.0,1124.0,$28.57,Swipe Transaction,60569.0,Plymouth,MI,48170.0,5300.0,
8069720,2010-05-30 08:02:00,490.0,5963.0,$5.05,Swipe Transaction,75781.0,San Antonio,TX,78232.0,5411.0,
7799428,2010-03-23 22:01:00,924.0,2210.0,$69.92,Swipe Transaction,76961.0,Lapel,IN,46051.0,5211.0,
8977260,2011-01-03 13:22:00,840.0,2083.0,$5.68,Swipe Transaction,71667.0,San Francisco,CA,94131.0,7538.0,
7603577,2010-02-02 17:13:00,1503.0,4274.0,$1.92,Swipe Transaction,20561.0,Montgomery,AL,36116.0,5912.0,
9251883,2011-03-09 11:25:00,712.0,5506.0,$22.44,Swipe Transaction,75781.0,Chula Vista,CA,91910.0,5411.0,
8297683,2010-07-24 16:23:00,1776.0,4938.0,$57.58,Online Transaction,39021.0,ONLINE,,,4784.0,
9462461,2011-04-27 15:23:00,1709.0,3319.0,$16.83,Swipe Transaction,92489.0,Syracuse,NE,68446.0,5411.0,
8456812,2010-08-31 23:31:00,1610.0,5879.0,$40.00,Swipe Transaction,27092.0,Meridian,MS,39301.0,4829.0,
9047213,2011-01-20 06:46:00,1898.0,4543.0,$44.51,Online Transaction,39021.0,ONLINE,,,4784.0,
7943224,2010-04-28 17:40:00,1926.0,5439.0,$27.22,Swipe Transaction,60569.0,Orlando,FL,32814.0,5300.0,
9589464,2011-05-27 11:20:00,1144.0,5153.0,$0.46,Swipe Transaction,88646.0,Houston,TX,77086.0,5812.0,
8693603,2010-10-28 00:31:00,1129.0,102.0,$80.00,Swipe Transaction,27092.0,Vista,CA,92084.0,4829.0,
7537493,2010-01-17 00:35:00,1682.0,3407.0,$22.10,Swipe Transaction,75781.0,Grand Forks,ND,58201.0,5411.0,
9275477,2011-03-15 06:13:00,1063.0,3498.0,$92.00,Swipe Transaction,43293.0,Rock Falls,IL,61071.0,5499.0,
9682231,2011-06-17 22:20:00,1980.0,5829.0,$43.85,Swipe Transaction,84566.0,Rosharon,TX,77583.0,5411.0,
9584092,2011-05-26 08:01:00,1314.0,1140.0,$-75.00,Swipe Transaction,59935.0,New Braunfels,TX,78130.0,5499.0,
7832944,2010-04-01 09:35:00,1808.0,1184.0,$17.94,Online Transaction,41122.0,ONLINE,,,4784.0,
9525578,2011-05-12 12:18:00,147.0,2634.0,$48.81,Swipe Transaction,71316.0,Montgomery,AL,36117.0,5411.0,
8751406,2010-11-10 16:57:00,1098.0,5179.0,$73.00,Swipe Transaction,59935.0,Granville,IA,51022.0,5499.0,
9244860,2011-03-07 18:19:00,68.0,27.0,$-118.00,Swipe Transaction,5829.0,Andalusia,IL,61232.0,7011.0,
8118211,2010-06-10 20:16:00,547.0,5526.0,$100.00,Swipe Transaction,27092.0,Eagle,WI,53119.0,4829.0,
7983441,2010-05-08 20:30:00,470.0,3733.0,$8.92,Swipe Transaction,2177.0,Spiro,OK,74959.0,5411.0,
8410368,2010-08-20 17:34:00,696.0,39.0,$62.66,Swipe Transaction,62001.0,Woodmere,NY,11598.0,5812.0,
8500501,2010-09-11 14:28:00,793.0,4234.0,$56.80,Swipe Transaction,206.0,Fort Lauderdale,FL,33309.0,7538.0,
9414675,2011-04-16 13:40:00,1756.0,4259.0,$885.94,Swipe Transaction,22792.0,Hickory,NC,28601.0,8062.0,
9690104,2011-06-19 21:12:00,891.0,4649.0,$19.04,Swipe Transaction,59292.0,Van Buren,AR,72956.0,5813.0,
8775813,2010-11-16 14:43:00,33.0,5529.0,$79.61,Swipe Transaction,31451.0,Carson City,NV,89706.0,5912.0,
9057129,2011-01-22 11:41:00,146.0,1143.0,$32.53,Swipe Transaction,92309.0,Batavia,IL,60510.0,5211.0,
9494105,2011-05-05 07:05:00,1989.0,3800.0,$15.35,Swipe Transaction,20519.0,Upper Marlboro,MD,20774.0,5942.0,
7742196,2010-03-09 13:23:00,106.0,2124.0,$-82.00,Swipe Transaction,30928.0,Indianapolis,IN,46203.0,5541.0,
7983646,2010-05-08 22:04:00,148.0,5585.0,$18.71,Swipe Transaction,25887.0,Canterbury,NH,3224.0,5814.0,
8719245,2010-11-03 07:32:00,631.0,2818.0,$121.32,Online Transaction,65108.0,ONLINE,,,4899.0,
8097088,2010-06-05 20:13:00,1150.0,4672.0,$36.18,Swipe Transaction,35451.0,Hurst,TX,76054.0,5812.0,
9240011,2011-03-06 16:45:00,285.0,2156.0,$80.00,Swipe Transaction,27092.0,San Jose,CA,95111.0,4829.0,
7912007,2010-04-21 06:17:00,118.0,2792.0,$-73.00,Swipe Transaction,43293.0,Birmingham,AL,35214.0,5499.0,
7984388,2010-05-09 07:15:00,1901.0,2158.0,$45.37,Swipe Transaction,20519.0,Saint Joseph,MI,49085.0,5942.0,
8604326,2010-10-06 12:19:00,1642.0,4281.0,$1.32,Swipe Transaction,14528.0,Manasquan,NJ,8736.0,5499.0,
9468735,2011-04-29 07:04:00,1558.0,3750.0,$59.53,Online Transaction,39021.0,ONLINE,,,4784.0,
8353602,2010-08-07 07:56:00,602.0,5979.0,$70.50,Swipe Transaction,31707.0,Grantville,GA,30220.0,4111.0,
7648137,2010-02-14 00:21:00,496.0,3428.0,$19.13,Swipe Transaction,81591.0,Mesquite,TX,75149.0,5300.0,
8555343,2010-09-24 15:36:00,1171.0,4213.0,$140.00,Swipe Transaction,27092.0,Kailua Kona,HI,96740.0,4829.0,
8212685,2010-07-04 06:20:00,89.0,2640.0,$7.00,Swipe Transaction,3254.0,Manila,Philippines,,5411.0,
9815541,2011-07-18 21:29:00,1168.0,3239.0,$42.34,Online Transaction,39021.0,ONLINE,,,4784.0,
9751677,2011-07-04 08:27:00,274.0,4564.0,$6.82,Swipe Transaction,50867.0,Washington,DC,20011.0,5541.0,
9548805,2011-05-17 22:49:00,1702.0,5749.0,$34.96,Swipe Transaction,98648.0,Mira Loma,CA,91752.0,5814.0,
8432478,2010-08-26 06:10:00,1295.0,5017.0,$16.89,Online Transaction,18563.0,ONLINE,,,4121.0,
9552476,2011-05-18 17:23:00,985.0,3862.0,$51.01,Swipe Transaction,86410.0,Filion,MI,48432.0,5211.0,
8183028,2010-06-26 19:29:00,328.0,1263.0,$62.71,Swipe Transaction,55235.0,Charlotte,NC,28215.0,5300.0,
8719912,2010-11-03 09:51:00,905.0,5053.0,$8.45,Swipe Transaction,20519.0,Alameda,CA,94501.0,5942.0,
9794632,2011-07-14 06:07:00,81.0,96.0,$3.09,Swipe Transaction,620.0,Seguin,TX,78155.0,5411.0,
7915622,2010-04-21 20:48:00,1749.0,75.0,$22.38,Swipe Transaction,30055.0,Detroit,MI,48227.0,7832.0,
8335205,2010-08-02 16:38:00,1897.0,4948.0,$30.26,Online Transaction,39021.0,ONLINE,,,4784.0,
8962379,2010-12-30 21:17:00,1917.0,2129.0,$105.36,Swipe Transaction,78454.0,Ronkonkoma,NY,11779.0,5812.0,
7610181,2010-02-04 11:54:00,961.0,4584.0,$208.00,Swipe Transaction,51300.0,Anaheim,CA,92808.0,3359.0,
8301089,2010-07-25 12:41:00,1971.0,3293.0,$73.43,Swipe Transaction,61195.0,Oswego,NY,13126.0,5541.0,
9486483,2011-05-03 10:46:00,127.0,1086.0,$40.91,Swipe Transaction,59935.0,Millbrook,AL,36054.0,5499.0,
9861706,2011-07-29 13:23:00,858.0,2633.0,$60.00,Swipe Transaction,5248.0,Georgetown,TX,78633.0,5499.0,
9419024,2011-04-17 14:56:00,114.0,3070.0,$-63.00,Swipe Transaction,61195.0,North Hollywood,CA,91606.0,5541.0,
9676490,2011-06-16 15:11:00,807.0,3213.0,$57.00,Swipe Transaction,59935.0,Holland,MI,49423.0,5499.0,
8630901,2010-10-12 18:51:00,1495.0,5767.0,$74.33,Swipe Transaction,75936.0,Indianapolis,IN,46256.0,5814.0,
9224901,2011-03-03 06:57:00,490.0,3769.0,$24.12,Swipe Transaction,30412.0,San Antonio,TX,78230.0,5411.0,
8264702,2010-07-16 15:44:00,1758.0,4686.0,$49.88,Swipe Transaction,82981.0,Richland,MS,39218.0,5912.0,
8673500,2010-10-23 08:15:00,954.0,2644.0,$47.37,Swipe Transaction,86410.0,Riverside,CA,92505.0,5211.0,
7736649,2010-03-08 08:15:00,884.0,2237.0,$60.05,Swipe Transaction,75781.0,Grand Rapids,MI,49534.0,5411.0,
7795636,2010-03-23 04:09:00,790.0,3350.0,$121.00,Swipe Transaction,54850.0,Lakeside,CA,92040.0,4814.0,
8375347,2010-08-12 10:24:00,1946.0,3679.0,$40.00,Swipe Transaction,27092.0,Cleveland,OH,44135.0,4829.0,
9752126,2011-07-04 10:05:00,376.0,1262.0,$10.53,Swipe Transaction,28395.0,Westville,NJ,8093.0,5541.0,
8862416,2010-12-07 10:40:00,733.0,1048.0,$6.59,Swipe Transaction,50783.0,Woodway,TX,76712.0,5411.0,
8845298,2010-12-03 09:36:00,55.0,3265.0,$1.59,Swipe Transaction,14528.0,Richmond,CA,94804.0,5499.0,
9476656,2011-05-01 05:56:00,185.0,5361.0,$3.06,Swipe Transaction,43293.0,Wilmington,DE,19809.0,5499.0,
7582365,2010-01-28 10:46:00,1742.0,5869.0,$7.56,Swipe Transaction,60569.0,Brownsburg,IN,46112.0,5300.0,
9304013,2011-03-21 16:57:00,1786.0,5462.0,$1.03,Swipe Transaction,69956.0,Massillon,OH,44646.0,5310.0,
8927497,2010-12-22 16:31:00,52.0,4976.0,$109.27,Swipe Transaction,58666.0,Pawling,NY,12564.0,5300.0,
8611118,2010-10-08 03:40:00,1379.0,5215.0,$149.11,Swipe Transaction,30286.0,Clinton Township,MI,48036.0,4814.0,
8851375,2010-12-04 18:14:00,1117.0,1162.0,$7.69,Swipe Transaction,65835.0,Fullerton,NE,68638.0,5813.0,
7607860,2010-02-03 19:13:00,1168.0,3239.0,$68.41,Swipe Transaction,11468.0,Chatham,NJ,7928.0,5970.0,
9269650,2011-03-13 16:07:00,1072.0,201.0,$52.77,Swipe Transaction,22204.0,Osage Beach,MO,65065.0,5541.0,
8959391,2010-12-30 09:07:00,1133.0,195.0,$2.13,Swipe Transaction,17493.0,North Chili,NY,14514.0,5812.0,
7812572,2010-03-27 10:28:00,449.0,5894.0,$-63.00,Swipe Transaction,22204.0,New Kensington,PA,15068.0,5541.0,
8898724,2010-12-15 22:15:00,1963.0,5418.0,$150.05,Swipe Transaction,23317.0,Okeene,OK,73763.0,7995.0,
7516685,2010-01-11 13:55:00,668.0,3758.0,$2.39,Swipe Transaction,75781.0,Birmingham,AL,35211.0,5411.0,
8231492,2010-07-08 13:03:00,1648.0,1187.0,$157.01,Swipe Transaction,43293.0,Morris Plains,NJ,7950.0,5499.0,
9650498,2011-06-10 15:26:00,1659.0,5056.0,$27.90,Online Transaction,16798.0,ONLINE,,,4121.0,
8359245,2010-08-08 13:16:00,1020.0,1224.0,$19.28,Swipe Transaction,61195.0,Evanston,IL,60201.0,5541.0,
8737166,2010-11-07 12:20:00,1844.0,2854.0,$35.63,Swipe Transaction,53353.0,Corpus Christi,TX,78410.0,5813.0,
8623182,2010-10-11 05:23:00,106.0,2124.0,$94.95,Swipe Transaction,20892.0,Indianapolis,IN,46203.0,4900.0,
9657788,2011-06-12 12:51:00,1998.0,1258.0,$13.33,Swipe Transaction,36934.0,Burlingame,CA,94010.0,7538.0,
9289609,2011-03-18 10:14:00,456.0,4576.0,$8.34,Swipe Transaction,22204.0,Cape Coral,FL,33909.0,5541.0,
7875998,2010-04-12 07:09:00,924.0,2210.0,$93.23,Swipe Transaction,81833.0,Lebanon,IN,46052.0,5912.0,
8240085,2010-07-10 16:40:00,1983.0,3399.0,$27.55,Swipe Transaction,92662.0,Laguna Beach,CA,92651.0,7210.0,
8416144,2010-08-22 08:32:00,1050.0,4326.0,$8.61,Swipe Transaction,22204.0,Durham,NC,27704.0,5541.0,
8019350,2010-05-17 15:16:00,278.0,3919.0,$19.19,Swipe Transaction,13657.0,Houston,TX,77056.0,5411.0,
7797896,2010-03-23 13:38:00,972.0,4166.0,$16.37,Swipe Transaction,22204.0,El Paso,TX,79912.0,5541.0,
9749126,2011-07-03 14:42:00,208.0,2426.0,$69.41,Swipe Transaction,22204.0,Federal Way,WA,98023.0,5541.0,
8563976,2010-09-26 17:34:00,1024.0,1006.0,$152.42,Swipe Transaction,30286.0,Arkansas City,KS,67005.0,4814.0,
7490666,2010-01-04 20:56:00,1873.0,4741.0,$54.77,Online Transaction,41122.0,ONLINE,,,4784.0,
8661755,2010-10-20 09:39:00,141.0,4219.0,$6.86,Swipe Transaction,20173.0,Franklin,TX,77856.0,5912.0,
8969694,2011-01-01 16:19:00,100.0,1045.0,$156.95,Online Transaction,73186.0,ONLINE,,,4814.0,
7792049,2010-03-22 07:39:00,757.0,4175.0,$120.00,Swipe Transaction,27092.0,Brooklyn,NY,11236.0,4829.0,
7529851,2010-01-14 20:27:00,190.0,4621.0,$6.13,Swipe Transaction,51447.0,Skokie,IL,60077.0,5921.0,
9405402,2011-04-14 11:03:00,1166.0,1222.0,$20.90,Swipe Transaction,55060.0,Fairfield,OH,45014.0,5812.0,
7585272,2010-01-29 06:54:00,14.0,2164.0,$28.29,Swipe Transaction,59935.0,Waipahu,HI,96797.0,5499.0,
9509155,2011-05-08 16:45:00,1202.0,2885.0,$6.21,Swipe Transaction,24504.0,Chicago,IL,60657.0,4214.0,
8600721,2010-10-05 14:31:00,1903.0,2973.0,$24.61,Online Transaction,18563.0,ONLINE,,,4121.0,Bad Card Number
8979942,2011-01-04 08:00:00,1371.0,3929.0,$4.75,Swipe Transaction,2620.0,Kaneohe,HI,96744.0,5411.0,
7892124,2010-04-16 06:01:00,1239.0,5404.0,$415.00,Online Transaction,13348.0,ONLINE,,,4722.0,
7849303,2010-04-05 11:41:00,1725.0,2238.0,$73.95,Swipe Transaction,60569.0,Henrico,VA,23231.0,5300.0,
9302813,2011-03-21 12:45:00,1279.0,3220.0,$10.06,Swipe Transaction,43251.0,Novi,MI,48375.0,5411.0,
9852496,2011-07-27 12:00:00,983.0,3988.0,$20.43,Swipe Transaction,81833.0,Oswego,NY,13126.0,5912.0,
7877604,2010-04-12 12:39:00,604.0,4280.0,$35.36,Online Transaction,85247.0,ONLINE,,,5815.0,
9108340,2011-02-03 13:05:00,433.0,5606.0,$14.82,Swipe Transaction,3364.0,Pana,IL,62557.0,5812.0,
7873506,2010-04-11 12:40:00,921.0,3457.0,$3.94,Swipe Transaction,22204.0,Spencerport,NY,14559.0,5541.0,
9067069,2011-01-24 17:55:00,154.0,5393.0,$6.76,Swipe Transaction,22204.0,Fayetteville,NC,28314.0,5541.0,
7772466,2010-03-17 08:05:00,1393.0,3018.0,$2.02,Swipe Transaction,50783.0,Battle Creek,NE,68715.0,5411.0,
8267470,2010-07-17 11:36:00,60.0,4544.0,$5.74,Swipe Transaction,24504.0,Rochester,NY,14608.0,4214.0,
7706553,2010-02-28 15:08:00,1782.0,2172.0,$136.01,Swipe Transaction,47428.0,Westminster,CA,92683.0,8043.0,
7815634,2010-03-28 06:48:00,1404.0,2989.0,$-86.00,Swipe Transaction,59935.0,Hawkins,TX,75765.0,5499.0,
9248728,2011-03-08 15:45:00,1758.0,4686.0,$37.18,Swipe Transaction,50783.0,Jackson,MS,39213.0,5411.0,
8583322,2010-10-01 11:25:00,1514.0,4679.0,$11.29,Swipe Transaction,48618.0,Elyria,OH,44035.0,5251.0,
8633676,2010-10-13 12:41:00,421.0,5075.0,$0.91,Swipe Transaction,14528.0,Cedar Rapids,IA,52405.0,5499.0,
8081859,2010-06-02 05:47:00,332.0,5816.0,$3.19,Swipe Transaction,45926.0,Shelbyville,IN,46176.0,5814.0,
9524790,2011-05-12 09:47:00,1733.0,5013.0,$3.36,Swipe Transaction,2177.0,Evarts,KY,40828.0,5411.0,
9818865,2011-07-19 15:32:00,1728.0,3493.0,$125.00,Swipe Transaction,51300.0,Hull,TX,77564.0,3359.0,
7946465,2010-04-29 14:13:00,1542.0,2906.0,$29.72,Swipe Transaction,58215.0,Cleveland,OH,44118.0,5813.0,
9482656,2011-05-02 12:40:00,1844.0,2854.0,$10.85,Swipe Transaction,59397.0,Corpus Christi,TX,78411.0,5812.0,
9858624,2011-07-28 18:50:00,942.0,2670.0,$503.75,Swipe Transaction,1043.0,Houston,TX,77092.0,7995.0,
8361100,2010-08-08 23:58:00,1610.0,5879.0,$40.00,Swipe Transaction,27092.0,Meridian,MS,39301.0,4829.0,
9675483,2011-06-16 12:00:00,1752.0,3880.0,$13.70,Swipe Transaction,32033.0,Abbeville,LA,70510.0,5411.0,
8903374,2010-12-17 05:25:00,677.0,179.0,$90.45,Swipe Transaction,47944.0,Manassas,VA,20112.0,5812.0,
7777144,2010-03-18 10:44:00,885.0,5086.0,$0.17,Swipe Transaction,14528.0,Crane,MO,65633.0,5499.0,
8167119,2010-06-22 19:14:00,882.0,1079.0,$10.98,Swipe Transaction,92796.0,Mount Vernon,OH,43050.0,5921.0,
9391240,2011-04-11 08:23:00,1741.0,5571.0,$23.66,Swipe Transaction,59586.0,Tucson,AZ,85711.0,5912.0,
8646712,2010-10-16 16:19:00,737.0,148.0,$71.20,Online Transaction,9932.0,ONLINE,,,5311.0,
7992448,2010-05-11 05:38:00,1759.0,4232.0,$3.62,Swipe Transaction,17812.0,Oceanside,CA,92057.0,5411.0,
8203407,2010-07-01 15:07:00,1789.0,5130.0,$56.73,Swipe Transaction,32175.0,Montgomery,IN,47558.0,7538.0,
9651728,2011-06-10 22:28:00,755.0,4797.0,$18.01,Swipe Transaction,91174.0,Wright City,MO,63390.0,7995.0,
9633419,2011-06-06 17:49:00,1556.0,4333.0,$80.00,Swipe Transaction,27092.0,Beulah,ND,58523.0,4829.0,
8571752,2010-09-28 14:40:00,1019.0,2602.0,$58.56,Swipe Transaction,91131.0,Baldwin Park,CA,91706.0,7230.0,
9508158,2011-05-08 13:00:00,402.0,2536.0,$225.16,Online Transaction,73186.0,ONLINE,,,4814.0,
8416573,2010-08-22 09:54:00,285.0,3442.0,$43.10,Swipe Transaction,19964.0,Watsonville,CA,95076.0,5311.0,
9229551,2011-03-04 08:07:00,502.0,2018.0,$0.40,Swipe Transaction,14528.0,Rural Valley,PA,16249.0,5499.0,
8360998,2010-08-08 22:32:00,1802.0,5836.0,$24.11,Swipe Transaction,50783.0,Lebanon,NJ,8833.0,5411.0,
8427152,2010-08-24 17:31:00,1298.0,1226.0,$-72.00,Swipe Transaction,61195.0,Los Angeles,CA,90024.0,5541.0,
9686541,2011-06-19 05:15:00,737.0,148.0,$1.14,Swipe Transaction,4858.0,Medford,OR,97504.0,5921.0,
9821170,2011-07-20 08:21:00,1586.0,1122.0,$55.39,Swipe Transaction,59935.0,Calgary,Canada,,5499.0,
7786848,2010-03-20 21:18:00,1787.0,4645.0,$63.17,Swipe Transaction,24339.0,Lexington,KY,40509.0,5812.0,
9738677,2011-07-01 06:59:00,1519.0,2452.0,$97.00,Swipe Transaction,59935.0,Palos Verdes Peninsula,CA,90274.0,5499.0,
9120585,2011-02-06 13:04:00,980.0,2454.0,$27.38,Swipe Transaction,41497.0,Gwynn Oak,MD,21207.0,5921.0,
8510074,2010-09-13 18:14:00,456.0,4576.0,$44.62,Online Transaction,50404.0,ONLINE,,,4784.0,
9323349,2011-03-26 09:34:00,1283.0,4570.0,$60.00,Swipe Transaction,22204.0,Camas,WA,98607.0,5541.0,
9049756,2011-01-20 15:13:00,469.0,2619.0,$110.27,Swipe Transaction,24823.0,Placentia,CA,92870.0,7538.0,
7513089,2010-01-10 15:26:00,366.0,2934.0,$8.68,Swipe Transaction,47751.0,Oshkosh,WI,54901.0,5310.0,
7798075,2010-03-23 14:21:00,1741.0,3025.0,$24.75,Online Transaction,76639.0,ONLINE,,,5732.0,
7651169,2010-02-14 16:35:00,1452.0,3801.0,$-79.00,Swipe Transaction,50867.0,Houston,TX,77056.0,5541.0,
7795787,2010-03-23 06:12:00,1596.0,995.0,$25.80,Swipe Transaction,97209.0,San Fernando,CA,91340.0,5310.0,
8897948,2010-12-15 16:42:00,1693.0,5940.0,$8.72,Swipe Transaction,20561.0,Scottsdale,AZ,85260.0,5912.0,
7689093,2010-02-24 08:30:00,964.0,2407.0,$0.80,Swipe Transaction,81833.0,Palisades Park,NJ,7650.0,5912.0,
9470618,2011-04-29 13:15:00,1750.0,3714.0,$-57.00,Swipe Transaction,59935.0,La Grange,IL,60525.0,5499.0,
8280523,2010-07-20 13:17:00,84.0,3417.0,$0.48,Swipe Transaction,3915.0,Lansing,NC,28643.0,5912.0,
7668791,2010-02-19 06:36:00,1456.0,2211.0,$80.00,Swipe Transaction,27092.0,Lucedale,MS,39452.0,4829.0,Insufficient Balance
8020518,2010-05-17 21:57:00,822.0,5385.0,$-97.00,Swipe Transaction,61195.0,Chula Vista,CA,91911.0,5541.0,
7682812,2010-02-22 14:57:00,782.0,2216.0,$64.00,Swipe Transaction,22204.0,Defiance,OH,43512.0,5541.0,
8188429,2010-06-28 07:19:00,1424.0,4710.0,$71.00,Swipe Transaction,59935.0,Kingman,AZ,86401.0,5499.0,
9772576,2011-07-08 20:52:00,1944.0,1059.0,$17.87,Swipe Transaction,27660.0,Independence,KY,41051.0,5300.0,
7741437,2010-03-09 10:48:00,538.0,2396.0,$86.00,Swipe Transaction,43293.0,Vanceboro,NC,28586.0,5499.0,
9693028,2011-06-20 13:41:00,461.0,5482.0,$70.94,Swipe Transaction,59935.0,Canton,MI,48188.0,5499.0,
9624755,2011-06-04 17:04:00,68.0,27.0,$37.58,Swipe Transaction,32858.0,Grafton,WI,53024.0,5311.0,
9269645,2011-03-13 16:06:00,467.0,4278.0,$19.88,Swipe Transaction,83480.0,Chattanooga,TN,37415.0,9402.0,
9845776,2011-07-25 21:27:00,415.0,3225.0,$20.93,Swipe Transaction,20519.0,Columbus,OH,43223.0,5942.0,
7930305,2010-04-25 14:45:00,1416.0,2951.0,$64.71,Swipe Transaction,48919.0,Chittenango,NY,13037.0,5311.0,
9190039,2011-02-22 20:41:00,846.0,221.0,$2.62,Swipe Transaction,2177.0,Omaha,NE,68137.0,5411.0,
9821593,2011-07-20 09:42:00,688.0,3042.0,$2.74,Swipe Transaction,33513.0,Ogden,UT,84414.0,5411.0,
7512186,2010-01-10 12:09:00,1543.0,3864.0,$130.74,Swipe Transaction,53511.0,Sherman Oaks,CA,91403.0,7538.0,
9417106,2011-04-17 07:31:00,373.0,5389.0,$24.59,Swipe Transaction,26909.0,Greentown,IN,46936.0,5211.0,
8147741,2010-06-18 06:56:00,1435.0,4294.0,$56.51,Swipe Transaction,56112.0,Alpharetta,GA,30004.0,7210.0,
9440474,2011-04-22 13:15:00,1567.0,3956.0,$140.00,Swipe Transaction,27092.0,Binghamton,NY,13903.0,4829.0,
7904391,2010-04-19 08:41:00,185.0,5361.0,$2.66,Swipe Transaction,20519.0,Elizabeth,NJ,7202.0,5942.0,
9709258,2011-06-24 08:46:00,1096.0,5225.0,$45.92,Swipe Transaction,97333.0,Syracuse,NY,13212.0,5300.0,
9559259,2011-05-20 10:09:00,1217.0,5030.0,$104.66,Swipe Transaction,86722.0,Ogden,UT,84408.0,4111.0,
7980744,2010-05-08 08:40:00,1963.0,4565.0,$17.30,Swipe Transaction,88852.0,Vacaville,CA,95687.0,4121.0,
9552024,2011-05-18 15:28:00,408.0,4960.0,$143.02,Swipe Transaction,24891.0,Barron,WI,54812.0,5411.0,
